case_id,pin_code,district,state,land_type,rfctlarr_stage,land_parcel_area_acres,compensation_amount_lakhs,days_since_notification,number_of_displaced_families,litigation_cases_count,social_vulnerability_index,official_processing_speed_score,delay_probability,delay_months
LA-2024-09452,625823,Madurai,Tamil Nadu,Agricultural,Award Enquiry (Sec 21-23),5.47,111.17,75.0,7.0,2,0.493,6.9,0,0.0
LA-2024-09453,208157,Kanpur Nagar,Uttar Pradesh,Commercial,Award Enquiry (Sec 21-23),13.26,139.4,668.0,14.0,0,0.231,5.6,1,18.5
LA-2024-09454,834315,Ranchi,Jharkhand,Agricultural,Preliminary Notification (Sec 11),10.53,19.78,70.0,5.0,2,0.603,4.7,1,22.3
LA-2024-09455,580347,Dharwad,Karnataka,Forest,Final Declaration,13.83,129.43,267.0,2.0,1,0.58,6.0,0,0.0
LA-2024-09456,580325,Dharwad,Karnataka,Barren/Waste,Survey & SIA (Social Impact Assessment),2.36,14.29,400.0,2.0,0,0.712,7.2,0,0.0
LA-2024-09457,505417,Karimnagar,Telangana,Agricultural,Final Declaration,54.01,27.35,141.0,5.0,0,0.475,4.2,1,7.8
LA-2024-09458,342645,Jodhpur,Rajasthan,Barren/Waste,Possession,43.63,39.93,620.0,5.0,1,0.589,7.2,0,0.0
LA-2024-09459,800764,Patna,Bihar,Commercial,Draft Declaration (Sec 19),4.15,34.48,56.0,13.0,1,0.125,3.7,1,27.3
LA-2024-09460,411944,Pune,Maharashtra,Agricultural,Survey & SIA (Social Impact Assessment),18.01,23.16,216.0,6.0,0,0.223,6.2,0,0.0
LA-2024-09461,530731,Visakhapatnam,Andhra Pradesh,Agricultural,Award Declaration,3.11,50.42,62.0,3.0,0,0.351,4.2,0,0.0
LA-2024-09462,641368,Coimbatore,Tamil Nadu,Residential,Possession,11.84,93.47,124.0,21.0,0,0.586,4.5,0,0.0
LA-2024-09463,411265,Pune,Maharashtra,Agricultural,Award Declaration,1.71,11.23,153.0,3.0,1,0.34,5.0,1,25.7
LA-2024-09464,160438,Chandigarh,Punjab,Agricultural,Survey & SIA (Social Impact Assessment),8.6,50.4,146.0,2.0,2,0.705,6.6,1,25.6
LA-2024-09465,520818,Vijayawada,Andhra Pradesh,Agricultural,Final Declaration,7.28,111.8,574.0,4.0,0,0.527,6.3,1,18.2
LA-2024-09466,625993,Madurai,Tamil Nadu,Wetland,Draft Declaration (Sec 19),29.47,30.2,92.0,5.0,0,0.836,7.4,0,0.0
LA-2024-09467,226452,Lucknow,Uttar Pradesh,Agricultural,Award Enquiry (Sec 21-23),45.52,26.59,69.0,4.0,0,,4.4,1,4.8
LA-2024-09468,580258,Dharwad,Karnataka,Wetland,Award Enquiry (Sec 21-23),46.4,19.92,160.0,3.0,1,0.253,5.3,0,0.0
LA-2024-09469,700104,Kolkata,West Bengal,Commercial,Award Declaration,29.5,298.97,241.0,22.0,0,0.354,5.4,1,23.7
LA-2024-09470,160169,Chandigarh,Punjab,Agricultural,Survey & SIA (Social Impact Assessment),11.82,,323.0,4.0,0,0.774,6.7,0,0.0
LA-2024-09471,400672,Mumbai Suburban,Maharashtra,Agricultural,Possession,15.33,33.78,526.0,3.0,0,0.087,3.7,0,0.0
LA-2024-09472,221630,Varanasi,Uttar Pradesh,Residential,Survey & SIA (Social Impact Assessment),15.27,137.18,44.0,34.0,0,0.658,5.5,1,8.5
LA-2024-09473,221678,Varanasi,Uttar Pradesh,Agricultural,Survey & SIA (Social Impact Assessment),4.04,27.12,786.0,3.0,3,0.674,3.6,1,38.6
LA-2024-09474,201121,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Award Declaration,29.2,38.56,120.0,1.0,2,0.581,6.6,1,23.3
LA-2024-09475,560492,Bengaluru Urban,Karnataka,Agricultural,Final Declaration,19.82,16.33,180.0,3.0,0,0.61,3.8,1,13.0
LA-2024-09476,505262,Karimnagar,Telangana,Barren/Waste,Final Declaration,20.62,7.76,225.0,4.0,4,0.34,3.0,1,33.7
LA-2024-09477,625402,Madurai,Tamil Nadu,Commercial,Draft Declaration (Sec 19),1.59,25.76,43.0,17.0,0,0.662,4.5,0,0.0
LA-2024-09478,520659,Vijayawada,Andhra Pradesh,Agricultural,Preliminary Notification (Sec 11),16.2,29.85,160.0,6.0,2,0.618,7.3,1,27.9
LA-2024-09479,600347,Chennai,Tamil Nadu,Agricultural,Survey & SIA (Social Impact Assessment),25.91,67.04,466.0,5.0,2,0.708,5.1,1,34.0
LA-2024-09480,226692,Lucknow,Uttar Pradesh,Agricultural,Award Declaration,10.88,83.28,356.0,1.0,0,0.311,8.7,0,0.0
LA-2024-09481,302359,Jaipur,Rajasthan,Residential,Survey & SIA (Social Impact Assessment),7.2,39.78,152.0,16.0,1,0.351,6.0,0,0.0
LA-2024-09482,570558,Mysuru,Karnataka,Agricultural,Possession,3.46,17.43,260.0,3.0,1,0.176,7.2,0,0.0
LA-2024-09483,500512,Hyderabad,Telangana,Wetland,Award Declaration,3.26,23.93,313.0,3.0,2,0.217,8.1,1,55.7
LA-2024-09484,570444,Mysuru,Karnataka,Barren/Waste,Award Declaration,12.57,202.66,182.0,2.0,0,0.258,5.5,1,9.8
LA-2024-09485,440213,Nagpur,Maharashtra,Agricultural,Award Declaration,9.03,81.26,320.0,3.0,0,0.64,6.4,0,0.0
LA-2024-09486,800618,Patna,Bihar,Barren/Waste,Award Enquiry (Sec 21-23),8.92,172.72,121.0,4.0,0,0.458,3.8,1,11.2
LA-2024-09487,625990,Madurai,Tamil Nadu,Commercial,Final Declaration,40.43,241.8,109.0,11.0,0,0.583,5.4,0,0.0
LA-2024-09488,600678,Chennai,Tamil Nadu,Forest,Compensation Disbursement,3.79,,177.0,4.0,4,0.317,4.9,1,40.6
LA-2024-09489,395770,Surat,Gujarat,Agricultural,Draft Declaration (Sec 19),8.22,97.43,36.0,3.0,0,0.367,7.3,0,0.0
LA-2024-09490,506822,Warangal,Telangana,Barren/Waste,Preliminary Notification (Sec 11),,18.97,372.0,,0,0.216,7.4,1,5.8
LA-2024-09491,570134,Mysuru,Karnataka,Agricultural,Award Enquiry (Sec 21-23),8.45,119.3,236.0,4.0,0,0.179,7.7,0,0.0
LA-2024-09492,505812,Karimnagar,Telangana,Residential,Survey & SIA (Social Impact Assessment),11.66,98.14,187.0,26.0,2,0.653,3.5,1,30.2
LA-2024-09493,380317,Ahmedabad,Gujarat,Agricultural,Award Enquiry (Sec 21-23),9.5,6.0,402.0,4.0,4,0.604,5.9,1,32.0
LA-2024-09494,440697,Nagpur,Maharashtra,Agricultural,Possession,20.08,65.54,296.0,3.0,0,0.49,5.6,0,0.0
LA-2024-09495,302984,Jaipur,Rajasthan,Wetland,Award Enquiry (Sec 21-23),1.92,19.81,492.0,4.0,5,0.228,4.7,1,72.0
LA-2024-09496,342903,Jodhpur,Rajasthan,Agricultural,Survey & SIA (Social Impact Assessment),9.27,32.35,724.0,4.0,0,0.568,5.8,1,10.3
LA-2024-09497,400472,Mumbai Suburban,Maharashtra,Agricultural,Survey & SIA (Social Impact Assessment),11.55,23.89,284.0,2.0,1,0.633,5.1,0,0.0
LA-2024-09498,700853,Kolkata,West Bengal,Residential,Draft Declaration (Sec 19),4.72,105.91,129.0,28.0,2,0.575,5.2,1,32.5
LA-2024-09499,160656,Chandigarh,Punjab,Agricultural,Survey & SIA (Social Impact Assessment),14.76,23.35,381.0,9.0,0,0.134,6.5,0,0.0
LA-2024-09500,520219,Vijayawada,Andhra Pradesh,Barren/Waste,Final Declaration,21.51,13.26,129.0,2.0,0,,4.9,0,0.0
LA-2024-09501,160315,Chandigarh,Punjab,Barren/Waste,Award Declaration,16.19,20.76,125.0,7.0,0,0.556,4.6,0,0.0
LA-2024-09502,560960,Bengaluru Urban,Karnataka,Agricultural,Award Enquiry (Sec 21-23),50.02,36.46,178.0,1.0,0,0.343,2.7,1,20.8
LA-2024-09503,580922,Dharwad,Karnataka,Forest,Award Enquiry (Sec 21-23),7.63,66.0,528.0,1.0,1,0.242,5.9,1,25.9
LA-2024-09504,380901,Ahmedabad,Gujarat,Wetland,Draft Declaration (Sec 19),16.84,139.22,389.0,5.0,3,0.461,6.8,1,26.7
LA-2024-09505,500445,Hyderabad,Telangana,Barren/Waste,Survey & SIA (Social Impact Assessment),16.52,72.81,430.0,9.0,0,0.214,4.7,1,13.4
LA-2024-09506,625388,Madurai,Tamil Nadu,Agricultural,Award Enquiry (Sec 21-23),9.02,77.84,243.0,5.0,0,0.182,4.4,0,0.0
LA-2024-09507,560824,Bengaluru Urban,Karnataka,Commercial,Draft Declaration (Sec 19),28.89,90.16,339.0,12.0,0,0.556,5.8,1,20.6
LA-2024-09508,431118,Aurangabad,Maharashtra,Forest,Draft Declaration (Sec 19),14.08,97.17,347.0,3.0,0,0.189,4.5,0,0.0
LA-2024-09509,834906,Ranchi,Jharkhand,Agricultural,Award Enquiry (Sec 21-23),3.97,119.31,132.0,3.0,0,0.523,5.7,1,12.8
LA-2024-09510,160642,Chandigarh,Punjab,Forest,Draft Declaration (Sec 19),20.86,482.91,344.0,4.0,0,0.358,4.7,1,22.1
LA-2024-09511,570668,Mysuru,Karnataka,Agricultural,Survey & SIA (Social Impact Assessment),7.21,95.66,221.0,3.0,1,0.225,6.8,1,19.0
LA-2024-09512,395494,Surat,Gujarat,Agricultural,Final Declaration,8.38,58.68,163.0,5.0,0,0.519,4.6,1,18.4
LA-2024-09513,431980,Aurangabad,Maharashtra,Agricultural,Draft Declaration (Sec 19),8.92,28.73,169.0,2.0,1,0.327,9.3,0,0.0
LA-2024-09514,411773,Pune,Maharashtra,Barren/Waste,Award Enquiry (Sec 21-23),20.59,60.01,146.0,4.0,0,0.476,5.5,0,0.0
LA-2024-09515,342148,Jodhpur,Rajasthan,Agricultural,Preliminary Notification (Sec 11),27.58,133.78,179.0,3.0,0,0.231,3.4,0,0.0
LA-2024-09516,110571,South Delhi,Delhi,Agricultural,Award Declaration,9.63,14.05,220.0,3.0,0,0.572,4.8,0,0.0
LA-2024-09517,411872,Pune,Maharashtra,Agricultural,Final Declaration,9.17,147.77,365.0,4.0,0,0.429,7.6,0,0.0
LA-2024-09518,505168,Karimnagar,Telangana,Agricultural,Preliminary Notification (Sec 11),1.93,29.8,687.0,6.0,4,0.236,7.8,1,57.0
LA-2024-09519,160762,Chandigarh,Punjab,Wetland,Survey & SIA (Social Impact Assessment),6.03,35.86,339.0,6.0,0,0.628,5.9,0,0.0
LA-2024-09520,160319,Chandigarh,Punjab,Agricultural,Compensation Disbursement,4.93,73.38,242.0,3.0,0,0.521,3.5,0,0.0
LA-2024-09521,641555,Coimbatore,Tamil Nadu,Agricultural,Final Declaration,14.36,27.1,49.0,5.0,0,0.714,3.9,1,20.8
LA-2024-09522,380893,Ahmedabad,Gujarat,Wetland,Award Declaration,10.06,69.12,1359.0,3.0,0,0.69,7.8,0,0.0
LA-2024-09523,751542,Khordha,Odisha,Agricultural,Compensation Disbursement,5.09,14.96,130.0,0.0,0,0.381,5.3,0,0.0
LA-2024-09524,380133,Ahmedabad,Gujarat,Agricultural,Draft Declaration (Sec 19),12.55,102.74,133.0,3.0,1,0.293,6.7,0,0.0
LA-2024-09525,431118,Aurangabad,Maharashtra,Residential,Final Declaration,10.41,53.85,571.0,13.0,0,0.314,6.4,0,0.0
LA-2024-09526,160762,Chandigarh,Punjab,Residential,Award Enquiry (Sec 21-23),1.27,44.55,97.0,18.0,1,0.407,4.2,0,0.0
LA-2024-09527,834936,Ranchi,Jharkhand,Agricultural,Award Declaration,28.27,58.03,293.0,4.0,0,0.371,5.1,0,0.0
LA-2024-09528,380362,Ahmedabad,Gujarat,Commercial,Draft Declaration (Sec 19),26.03,43.85,156.0,13.0,0,0.156,5.3,1,21.1
LA-2024-09529,530940,Visakhapatnam,Andhra Pradesh,Forest,Possession,9.0,68.0,183.0,5.0,5,0.526,4.9,1,47.6
LA-2024-09530,440506,Nagpur,Maharashtra,Commercial,Award Enquiry (Sec 21-23),14.88,36.71,230.0,7.0,1,0.314,5.5,0,0.0
LA-2024-09531,201152,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Award Declaration,8.36,33.91,90.0,5.0,0,0.481,6.1,1,9.5
LA-2024-09532,600577,Chennai,Tamil Nadu,Residential,Preliminary Notification (Sec 11),2.82,8.33,202.0,16.0,0,0.735,6.0,1,9.3
LA-2024-09533,395975,Surat,Gujarat,Forest,Final Declaration,69.35,163.47,478.0,6.0,1,0.426,4.5,1,23.2
LA-2024-09534,226324,Lucknow,Uttar Pradesh,Commercial,Survey & SIA (Social Impact Assessment),20.85,14.81,209.0,20.0,0,0.276,5.0,0,0.0
LA-2024-09535,506963,Warangal,Telangana,Barren/Waste,Compensation Disbursement,24.52,207.41,2500.0,4.0,0,0.399,7.9,0,0.0
LA-2024-09536,302686,Jaipur,Rajasthan,Barren/Waste,Survey & SIA (Social Impact Assessment),8.66,35.51,237.0,4.0,0,0.573,5.6,1,13.1
LA-2024-09537,221456,Varanasi,Uttar Pradesh,Residential,Award Enquiry (Sec 21-23),28.71,142.12,90.0,14.0,0,0.392,5.7,0,0.0
LA-2024-09538,570723,Mysuru,Karnataka,Agricultural,Preliminary Notification (Sec 11),3.44,120.32,150.0,6.0,0,0.735,4.6,0,0.0
LA-2024-09539,395460,Surat,Gujarat,Agricultural,Survey & SIA (Social Impact Assessment),8.95,111.51,52.0,3.0,0,0.423,5.3,0,0.0
LA-2024-09540,208176,Kanpur Nagar,Uttar Pradesh,Forest,Draft Declaration (Sec 19),20.67,46.72,497.0,4.0,1,0.606,4.9,1,17.8
LA-2024-09541,505882,Karimnagar,Telangana,Agricultural,Award Declaration,6.47,14.37,738.0,3.0,3,0.261,3.9,0,0.0
LA-2024-09542,226436,Lucknow,Uttar Pradesh,Commercial,Survey & SIA (Social Impact Assessment),23.91,37.6,417.0,24.0,0,0.532,7.5,1,22.8
LA-2024-09543,580608,Dharwad,Karnataka,Commercial,Award Declaration,14.27,33.16,118.0,33.0,0,0.342,6.1,1,19.0
LA-2024-09544,400769,Mumbai Suburban,Maharashtra,Forest,Award Declaration,13.17,40.57,115.0,6.0,1,0.417,9.6,1,23.6
LA-2024-09545,226174,Lucknow,Uttar Pradesh,Agricultural,Possession,5.98,13.93,385.0,2.0,1,0.127,8.9,0,0.0
LA-2024-09546,500748,Hyderabad,Telangana,Barren/Waste,Award Enquiry (Sec 21-23),15.54,34.06,150.0,6.0,0,0.53,5.5,0,0.0
LA-2024-09547,500428,Hyderabad,Telangana,Forest,Award Enquiry (Sec 21-23),56.98,5.0,116.0,5.0,0,0.767,5.4,0,0.0
LA-2024-09548,440589,Nagpur,Maharashtra,Agricultural,Award Enquiry (Sec 21-23),12.79,33.61,107.0,0.0,0,0.57,4.2,0,0.0
LA-2024-09549,141510,Ludhiana,Punjab,Forest,Survey & SIA (Social Impact Assessment),17.68,50.38,899.0,3.0,0,0.657,3.1,1,40.2
LA-2024-09550,500799,Hyderabad,Telangana,Agricultural,Final Declaration,20.05,21.27,156.0,2.0,1,0.373,6.0,0,0.0
LA-2024-09551,800268,Patna,Bihar,Commercial,Award Declaration,4.17,34.58,413.0,20.0,1,0.191,5.5,0,0.0
LA-2024-09552,506196,Warangal,Telangana,Agricultural,Preliminary Notification (Sec 11),9.85,52.17,334.0,5.0,0,0.303,6.3,1,16.0
LA-2024-09553,431469,Aurangabad,Maharashtra,Forest,Survey & SIA (Social Impact Assessment),9.6,117.0,117.0,3.0,2,0.305,3.8,1,27.1
LA-2024-09554,411206,Pune,Maharashtra,Agricultural,Award Enquiry (Sec 21-23),1.81,121.74,228.0,5.0,0,0.546,10.0,0,0.0
LA-2024-09555,431318,Aurangabad,Maharashtra,Agricultural,Award Declaration,21.56,59.75,104.0,3.0,0,0.354,7.8,1,25.2
LA-2024-09556,506691,Warangal,Telangana,Agricultural,Draft Declaration (Sec 19),4.99,43.47,656.0,3.0,0,0.454,4.0,1,8.4
LA-2024-09557,221836,Varanasi,Uttar Pradesh,Agricultural,Award Declaration,19.64,62.64,112.0,3.0,0,0.761,3.7,1,17.7
LA-2024-09558,600723,Chennai,Tamil Nadu,Barren/Waste,Draft Declaration (Sec 19),5.79,247.14,291.0,1.0,2,0.265,5.1,1,43.0
LA-2024-09559,800385,Patna,Bihar,Residential,Final Declaration,62.54,71.98,153.0,24.0,0,0.175,5.5,0,0.0
LA-2024-09560,226832,Lucknow,Uttar Pradesh,Agricultural,Possession,8.7,57.26,111.0,4.0,0,0.391,8.5,0,0.0
LA-2024-09561,395465,Surat,Gujarat,Agricultural,Draft Declaration (Sec 19),56.43,123.87,497.0,5.0,0,0.458,6.0,0,0.0
LA-2024-09562,641262,Coimbatore,Tamil Nadu,Residential,Award Enquiry (Sec 21-23),9.52,46.79,150.0,15.0,0,0.488,5.4,0,0.0
LA-2024-09563,226779,Lucknow,Uttar Pradesh,Agricultural,Compensation Disbursement,10.53,19.87,56.0,1.0,0,0.887,3.5,0,0.0
LA-2024-09564,110564,South Delhi,Delhi,Agricultural,Survey & SIA (Social Impact Assessment),41.75,69.14,304.0,3.0,0,0.356,4.8,0,0.0
LA-2024-09565,160433,Chandigarh,Punjab,Agricultural,Preliminary Notification (Sec 11),5.05,52.55,130.0,4.0,0,0.27,7.0,1,11.2
LA-2024-09566,160694,Chandigarh,Punjab,Forest,Possession,11.5,36.32,249.0,4.0,0,0.521,4.9,0,0.0
LA-2024-09567,570751,Mysuru,Karnataka,Wetland,Final Declaration,17.44,74.93,421.0,6.0,0,,3.7,1,19.1
LA-2024-09568,302301,Jaipur,Rajasthan,Agricultural,Possession,15.54,7.99,289.0,3.0,0,0.408,5.5,0,0.0
LA-2024-09569,400205,Mumbai Suburban,Maharashtra,Wetland,Award Declaration,11.43,26.75,431.0,3.0,0,0.71,6.6,0,0.0
LA-2024-09570,110564,South Delhi,Delhi,Barren/Waste,Award Enquiry (Sec 21-23),10.17,19.4,84.0,5.0,0,0.621,6.4,1,13.0
LA-2024-09571,141146,Ludhiana,Punjab,Wetland,Final Declaration,22.63,21.41,544.0,3.0,0,0.432,7.7,0,0.0
LA-2024-09572,700673,Kolkata,West Bengal,Residential,Final Declaration,12.81,38.62,177.0,17.0,1,0.494,5.7,1,16.4
LA-2024-09573,530495,Visakhapatnam,Andhra Pradesh,Barren/Waste,Survey & SIA (Social Impact Assessment),25.06,18.83,76.0,4.0,0,0.444,7.7,0,0.0
LA-2024-09574,641292,Coimbatore,Tamil Nadu,Forest,Final Declaration,15.38,219.89,35.0,4.0,0,0.365,4.5,1,14.6
LA-2024-09575,208638,Kanpur Nagar,Uttar Pradesh,Barren/Waste,Award Declaration,19.16,68.65,176.0,2.0,0,0.252,5.3,1,12.8
LA-2024-09576,221437,Varanasi,Uttar Pradesh,Agricultural,Possession,28.89,21.02,123.0,0.0,0,0.696,6.2,0,0.0
LA-2024-09577,625449,Madurai,Tamil Nadu,Commercial,Possession,8.47,8.56,124.0,21.0,1,0.446,3.8,0,0.0
LA-2024-09578,530294,Visakhapatnam,Andhra Pradesh,Forest,Possession,28.23,25.68,285.0,4.0,0,0.517,5.8,0,0.0
LA-2024-09579,530707,Visakhapatnam,Andhra Pradesh,Agricultural,Preliminary Notification (Sec 11),9.65,32.68,804.0,4.0,0,0.559,4.4,0,0.0
LA-2024-09580,201911,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Final Declaration,3.35,24.45,113.0,4.0,1,0.67,6.4,1,34.9
LA-2024-09581,440656,Nagpur,Maharashtra,Agricultural,Survey & SIA (Social Impact Assessment),8.33,500.38,237.0,3.0,1,0.278,6.4,1,17.3
LA-2024-09582,431312,Aurangabad,Maharashtra,Agricultural,Award Enquiry (Sec 21-23),5.96,9.29,145.0,7.0,0,0.571,2.5,1,14.4
LA-2024-09583,834849,Ranchi,Jharkhand,Agricultural,Compensation Disbursement,15.17,46.92,106.0,6.0,0,0.291,8.2,1,24.0
LA-2024-09584,500208,Hyderabad,Telangana,Agricultural,Award Declaration,8.65,39.51,103.0,5.0,0,0.331,4.7,1,10.1
LA-2024-09585,221360,Varanasi,Uttar Pradesh,Agricultural,Award Declaration,12.29,35.28,759.0,6.0,0,0.742,5.6,1,20.9
LA-2024-09586,600131,Chennai,Tamil Nadu,Forest,Draft Declaration (Sec 19),26.1,7.08,224.0,3.0,0,0.505,3.6,1,13.9
LA-2024-09587,160862,Chandigarh,Punjab,Agricultural,Final Declaration,38.97,42.92,192.0,4.0,0,0.8,4.8,1,13.7
LA-2024-09588,141140,Ludhiana,Punjab,Agricultural,Draft Declaration (Sec 19),14.14,53.06,132.0,4.0,0,0.58,7.0,0,0.0
LA-2024-09589,380591,Ahmedabad,Gujarat,Agricultural,Final Declaration,27.74,87.73,233.0,6.0,0,0.355,3.9,0,0.0
LA-2024-09590,641272,Coimbatore,Tamil Nadu,Agricultural,Draft Declaration (Sec 19),9.48,70.74,137.0,8.0,0,0.641,6.3,0,0.0
LA-2024-09591,570290,Mysuru,Karnataka,Agricultural,Award Declaration,2.92,142.21,942.0,0.0,0,0.804,5.7,1,13.1
LA-2024-09592,560646,Bengaluru Urban,Karnataka,Wetland,Final Declaration,4.05,6.4,267.0,3.0,0,0.452,6.8,0,0.0
LA-2024-09593,110822,South Delhi,Delhi,Agricultural,Award Enquiry (Sec 21-23),9.33,35.76,246.0,3.0,0,0.221,2.5,1,10.0
LA-2024-09594,560115,Bengaluru Urban,Karnataka,Agricultural,Award Declaration,21.68,482.64,242.0,5.0,0,0.245,8.0,0,0.0
LA-2024-09595,440242,Nagpur,Maharashtra,Forest,Draft Declaration (Sec 19),9.36,122.37,590.0,4.0,1,0.654,7.4,1,26.3
LA-2024-09596,431357,Aurangabad,Maharashtra,Barren/Waste,Award Enquiry (Sec 21-23),30.2,11.24,218.0,1.0,0,0.422,5.9,0,0.0
LA-2024-09597,201948,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Award Declaration,52.3,48.61,155.0,1.0,0,0.247,7.9,0,0.0
LA-2024-09598,751152,Khordha,Odisha,Agricultural,Possession,5.18,,250.0,3.0,0,0.612,7.2,0,0.0
LA-2024-09599,395260,Surat,Gujarat,Forest,Survey & SIA (Social Impact Assessment),67.1,29.67,401.0,5.0,2,0.155,7.3,1,31.3
LA-2024-09600,221462,Varanasi,Uttar Pradesh,Agricultural,Award Enquiry (Sec 21-23),2.75,298.77,538.0,4.0,0,0.759,7.3,1,24.3
LA-2024-09601,302392,Jaipur,Rajasthan,Agricultural,Draft Declaration (Sec 19),53.06,111.12,260.0,3.0,0,0.394,4.1,0,0.0
LA-2024-09602,440143,Nagpur,Maharashtra,Wetland,Draft Declaration (Sec 19),10.71,10.55,263.0,6.0,2,0.708,5.3,1,32.7
LA-2024-09603,530585,Visakhapatnam,Andhra Pradesh,Wetland,Survey & SIA (Social Impact Assessment),9.04,21.61,466.0,3.0,1,0.703,5.8,0,0.0
LA-2024-09604,570646,Mysuru,Karnataka,Forest,Award Enquiry (Sec 21-23),10.95,44.74,30.0,4.0,0,0.671,4.6,1,22.0
LA-2024-09605,411259,Pune,Maharashtra,Agricultural,Draft Declaration (Sec 19),5.58,34.77,237.0,7.0,1,0.426,6.5,0,0.0
LA-2024-09606,505718,Karimnagar,Telangana,Forest,Award Enquiry (Sec 21-23),39.5,60.19,143.0,,0,0.827,5.9,0,0.0
LA-2024-09607,641151,Coimbatore,Tamil Nadu,Wetland,Draft Declaration (Sec 19),6.12,21.42,231.0,6.0,3,0.761,6.2,1,31.7
LA-2024-09608,440757,Nagpur,Maharashtra,Barren/Waste,Preliminary Notification (Sec 11),6.82,31.57,289.0,4.0,1,0.47,3.6,0,0.0
LA-2024-09609,431332,Aurangabad,Maharashtra,Agricultural,Award Declaration,3.41,21.19,563.0,3.0,0,0.15,3.5,0,0.0
LA-2024-09610,834301,Ranchi,Jharkhand,Agricultural,Survey & SIA (Social Impact Assessment),5.92,31.52,78.0,3.0,1,0.333,6.1,0,0.0
LA-2024-09611,110276,South Delhi,Delhi,Agricultural,Survey & SIA (Social Impact Assessment),6.08,87.24,129.0,4.0,0,0.543,5.3,1,10.1
LA-2024-09612,208880,Kanpur Nagar,Uttar Pradesh,Residential,Survey & SIA (Social Impact Assessment),5.74,,114.0,,1,0.376,4.4,1,14.8
LA-2024-09613,506551,Warangal,Telangana,Agricultural,Draft Declaration (Sec 19),9.49,22.96,140.0,3.0,0,0.326,5.2,0,0.0
LA-2024-09614,411720,Pune,Maharashtra,Agricultural,Final Declaration,4.27,131.06,79.0,6.0,0,0.416,5.7,1,6.0
LA-2024-09615,208283,Kanpur Nagar,Uttar Pradesh,Agricultural,Award Declaration,42.75,122.8,1100.0,3.0,0,0.613,6.1,1,15.1
LA-2024-09616,302150,Jaipur,Rajasthan,Agricultural,Award Enquiry (Sec 21-23),9.68,44.65,425.0,3.0,0,0.802,6.2,0,0.0
LA-2024-09617,440134,Nagpur,Maharashtra,Barren/Waste,Survey & SIA (Social Impact Assessment),15.15,34.98,124.0,7.0,0,0.217,5.0,0,0.0
LA-2024-09618,440496,Nagpur,Maharashtra,Agricultural,Survey & SIA (Social Impact Assessment),22.93,238.51,224.0,,0,0.462,5.0,1,16.2
LA-2024-09619,411393,Pune,Maharashtra,Agricultural,Award Declaration,61.63,205.73,160.0,2.0,0,0.58,3.9,1,8.6
LA-2024-09620,302790,Jaipur,Rajasthan,Commercial,Survey & SIA (Social Impact Assessment),23.89,10.6,249.0,35.0,1,0.302,4.5,0,0.0
LA-2024-09621,560808,Bengaluru Urban,Karnataka,Forest,Survey & SIA (Social Impact Assessment),8.93,139.01,124.0,6.0,0,0.617,5.0,0,0.0
LA-2024-09622,380379,Ahmedabad,Gujarat,Commercial,Preliminary Notification (Sec 11),4.43,229.89,71.0,12.0,1,0.394,3.8,1,15.2
LA-2024-09623,570489,Mysuru,Karnataka,Residential,Award Declaration,14.69,83.41,144.0,10.0,2,0.54,2.7,1,39.5
LA-2024-09624,201443,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Award Enquiry (Sec 21-23),27.19,28.69,624.0,4.0,0,0.803,3.5,1,6.5
LA-2024-09625,751706,Khordha,Odisha,Agricultural,Draft Declaration (Sec 19),12.44,32.19,73.0,1.0,1,0.64,6.9,0,0.0
LA-2024-09626,380666,Ahmedabad,Gujarat,Agricultural,Preliminary Notification (Sec 11),11.65,227.03,504.0,5.0,0,0.567,6.1,1,8.9
LA-2024-09627,400685,Mumbai Suburban,Maharashtra,Commercial,Award Declaration,13.22,98.86,337.0,19.0,0,0.225,6.4,0,0.0
LA-2024-09628,141149,Ludhiana,Punjab,Barren/Waste,Preliminary Notification (Sec 11),2.25,75.18,164.0,6.0,2,0.483,5.1,0,0.0
LA-2024-09629,226403,Lucknow,Uttar Pradesh,Agricultural,Final Declaration,12.48,409.99,389.0,2.0,1,0.364,4.4,1,17.0
LA-2024-09630,411969,Pune,Maharashtra,Residential,Award Declaration,20.54,17.16,259.0,12.0,0,0.741,8.2,0,0.0
LA-2024-09631,500407,Hyderabad,Telangana,Commercial,Survey & SIA (Social Impact Assessment),10.6,41.01,45.0,18.0,0,0.426,7.2,0,0.0
LA-2024-09632,500256,Hyderabad,Telangana,Wetland,Draft Declaration (Sec 19),28.65,53.54,163.0,9.0,3,0.444,7.5,1,43.6
LA-2024-09633,570279,Mysuru,Karnataka,Agricultural,Award Enquiry (Sec 21-23),29.47,36.56,167.0,3.0,0,0.267,2.7,1,12.2
LA-2024-09634,580123,Dharwad,Karnataka,Agricultural,Award Enquiry (Sec 21-23),7.18,7.78,654.0,8.0,0,0.55,8.2,1,10.5
LA-2024-09635,208801,Kanpur Nagar,Uttar Pradesh,Residential,Final Declaration,16.05,116.01,164.0,20.0,1,0.262,6.0,0,0.0
